,date,time,ticket_number,article,quantity,unit_price_euro,retour,day,subtotal,time_slot
57709,2021-07-01,10:05:00,184265,BAGUETTE,1,0.9,False,Thursday,0.9,late morning - noon
57710,2021-07-01,10:08:00,184266,FICELLE,2,0.6,False,Thursday,1.2,late morning - noon
57711,2021-07-01,10:08:00,184267,BAGUETTE,1,0.9,False,Thursday,0.9,late morning - noon
57712,2021-07-01,10:10:00,184268,PAIN AU CHOCOLAT,3,1.2,False,Thursday,3.5999999999999996,late morning - noon
57713,2021-07-01,10:10:00,184268,BANETTE,1,1.05,False,Thursday,1.05,late morning - noon
57714,2021-07-01,10:10:00,184269,BANETTE,1,1.05,False,Thursday,1.05,late morning - noon
57715,2021-07-01,10:13:00,184270,BANETTE,1,1.05,False,Thursday,1.05,late morning - noon
57716,2021-07-01,10:15:00,184271,SPECIAL BREAD,1,2.4,False,Thursday,2.4,late morning - noon
57717,2021-07-01,10:15:00,184271,COUPE,1,0.15,False,Thursday,0.15,late morning - noon
57718,2021-07-01,10:16:00,184272,TRADITIONAL BAGUETTE,3,1.2,False,Thursday,3.5999999999999996,late morning - noon
57719,2021-07-01,10:16:00,184273,BANETTINE,1,0.6,False,Thursday,0.6,late morning - noon
57720,2021-07-01,10:16:00,184273,BAGUETTE,1,0.9,False,Thursday,0.9,late morning - noon
57721,2021-07-01,10:20:00,184274,BAGUETTE,1,0.9,False,Thursday,0.9,late morning - noon
57722,2021-07-01,10:22:00,184275,CROISSANT AMANDES,1,1.4,False,Thursday,1.4,late morning - noon
57723,2021-07-01,10:22:00,184275,PAIN AU CHOCOLAT,1,1.2,False,Thursday,1.2,late morning - noon
57724,2021-07-01,10:22:00,184275,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,late morning - noon
57725,2021-07-01,10:23:00,184276,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,late morning - noon
57726,2021-07-01,10:23:00,184276,PAIN AU CHOCOLAT,5,1.2,False,Thursday,6.0,late morning - noon
57727,2021-07-01,10:24:00,184277,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,late morning - noon
57728,2021-07-01,10:26:00,184278,BANETTE,1,1.05,False,Thursday,1.05,late morning - noon
57729,2021-07-01,10:28:00,184279,BAGUETTE,2,0.9,False,Thursday,1.8,late morning - noon
57730,2021-07-01,10:29:00,184280,BANETTINE,1,0.6,False,Thursday,0.6,late morning - noon
57731,2021-07-01,10:29:00,184280,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,late morning - noon
57732,2021-07-01,10:32:00,184281,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,late morning - noon
57733,2021-07-01,10:32:00,184281,KOUIGN AMANN,1,2.1,False,Thursday,2.1,late morning - noon
57734,2021-07-01,10:32:00,184281,PAIN AU CHOCOLAT,1,1.2,False,Thursday,1.2,late morning - noon
57735,2021-07-01,10:33:00,184282,PAIN,1,1.15,False,Thursday,1.15,late morning - noon
57736,2021-07-01,10:33:00,184282,BAGUETTE,1,0.9,False,Thursday,0.9,late morning - noon
57737,2021-07-01,10:35:00,184283,CAMPAGNE,1,1.8,False,Thursday,1.8,late morning - noon
57738,2021-07-01,10:35:00,184283,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,late morning - noon
57739,2021-07-01,10:35:00,184283,COUPE,1,0.15,False,Thursday,0.15,late morning - noon
57740,2021-07-01,10:37:00,184284,BANETTE,1,1.05,False,Thursday,1.05,late morning - noon
57741,2021-07-01,10:37:00,184285,TRADITIONAL BAGUETTE,3,1.2,False,Thursday,3.5999999999999996,late morning - noon
57742,2021-07-01,10:38:00,184286,BAGUETTE,1,0.9,False,Thursday,0.9,late morning - noon
57743,2021-07-01,10:40:00,184287,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,late morning - noon
57744,2021-07-01,10:42:00,184288,FICELLE,1,0.6,False,Thursday,0.6,late morning - noon
57745,2021-07-01,10:45:00,184289,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,late morning - noon
57746,2021-07-01,10:48:00,184290,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,late morning - noon
57747,2021-07-01,10:49:00,184291,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,late morning - noon
57748,2021-07-01,10:50:00,184292,BANETTE,2,1.05,False,Thursday,2.1,late morning - noon
57749,2021-07-01,10:53:00,184293,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,late morning - noon
57750,2021-07-01,10:53:00,184293,CROISSANT AMANDES,1,1.4,False,Thursday,1.4,late morning - noon
57751,2021-07-01,10:55:00,184294,BANETTE,1,1.05,False,Thursday,1.05,late morning - noon
57752,2021-07-01,10:57:00,184295,QUIM BREAD,3,1.0,False,Thursday,3.0,late morning - noon
57753,2021-07-01,10:57:00,184295,BANETTE,1,1.05,False,Thursday,1.05,late morning - noon
57754,2021-07-01,10:57:00,184295,GACHE,1,5.0,False,Thursday,5.0,late morning - noon
57755,2021-07-01,11:00:00,184296,BANETTE,2,1.05,False,Thursday,2.1,late morning - noon
57756,2021-07-01,11:00:00,184297,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,late morning - noon
57757,2021-07-01,11:01:00,184298,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,late morning - noon
57758,2021-07-01,11:04:00,184299,BANETTE,1,1.05,False,Thursday,1.05,late morning - noon
57759,2021-07-01,11:09:00,184300,COUPE,2,0.15,False,Thursday,0.3,late morning - noon
57760,2021-07-01,11:09:00,184300,MOISSON,2,2.0,False,Thursday,4.0,late morning - noon
57761,2021-07-01,11:12:00,184301,CEREAL BAGUETTE,1,1.25,False,Thursday,1.25,late morning - noon
57762,2021-07-01,11:12:00,184302,COUPE,1,0.15,False,Thursday,0.15,late morning - noon
57763,2021-07-01,11:12:00,184302,SPECIAL BREAD,1,2.4,False,Thursday,2.4,late morning - noon
57764,2021-07-01,11:13:00,184303,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,late morning - noon
57765,2021-07-01,11:14:00,184304,BANETTINE,1,0.6,False,Thursday,0.6,late morning - noon
57766,2021-07-01,11:14:00,184304,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,late morning - noon
57767,2021-07-01,11:14:00,184304,COUPE,1,0.15,False,Thursday,0.15,late morning - noon
57768,2021-07-01,11:14:00,184304,BOULE POLKA,1,1.6,False,Thursday,1.6,late morning - noon
57769,2021-07-01,11:16:00,184305,FORMULE SANDWICH,1,6.5,False,Thursday,6.5,late morning - noon
57770,2021-07-01,11:16:00,184305,TRIANGLES,1,2.5,False,Thursday,2.5,late morning - noon
57771,2021-07-01,11:18:00,184306,BANETTE,1,1.05,False,Thursday,1.05,late morning - noon
57772,2021-07-01,11:18:00,184307,SPECIAL BREAD KG,1,4.8,False,Thursday,4.8,late morning - noon
57773,2021-07-01,11:18:00,184307,COUPE,1,0.15,False,Thursday,0.15,late morning - noon
57774,2021-07-01,11:18:00,184307,TARTELETTE,1,2.0,False,Thursday,2.0,late morning - noon
57775,2021-07-01,11:18:00,184307,NOIX JAPONAISE,1,2.0,False,Thursday,2.0,late morning - noon
57776,2021-07-01,11:20:00,184308,PAIN BANETTE,1,1.4,False,Thursday,1.4,late morning - noon
57777,2021-07-01,11:20:00,184308,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,late morning - noon
57778,2021-07-01,11:20:00,184309,BANETTE,1,1.05,False,Thursday,1.05,late morning - noon
57779,2021-07-01,11:21:00,184310,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,late morning - noon
57780,2021-07-01,11:22:00,184311,TARTELETTE,1,2.0,False,Thursday,2.0,late morning - noon
57781,2021-07-01,11:22:00,184311,BANETTE,2,1.05,False,Thursday,2.1,late morning - noon
57782,2021-07-01,11:25:00,184312,CAMPAGNE,1,1.8,False,Thursday,1.8,late morning - noon
57783,2021-07-01,11:25:00,184312,COUPE,1,0.15,False,Thursday,0.15,late morning - noon
57784,2021-07-01,11:25:00,184312,PAIN S/SEL,1,1.5,False,Thursday,1.5,late morning - noon
57785,2021-07-01,11:26:00,184313,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,late morning - noon
57786,2021-07-01,11:33:00,184314,BAGUETTE,1,0.9,False,Thursday,0.9,late morning - noon
57787,2021-07-01,11:35:00,184315,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,late morning - noon
57788,2021-07-01,11:36:00,184316,BAGUETTE,1,0.9,False,Thursday,0.9,late morning - noon
57789,2021-07-01,11:36:00,184316,MOISSON,1,2.0,False,Thursday,2.0,late morning - noon
57790,2021-07-01,11:37:00,184317,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,late morning - noon
57791,2021-07-01,11:38:00,184318,BAGUETTE,1,0.9,False,Thursday,0.9,late morning - noon
57792,2021-07-01,11:38:00,184319,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,late morning - noon
57793,2021-07-01,11:41:00,184320,CEREAL BAGUETTE,1,1.25,False,Thursday,1.25,late morning - noon
57794,2021-07-01,11:48:00,184321,FORMULE SANDWICH,3,6.5,False,Thursday,19.5,late morning - noon
57795,2021-07-01,11:48:00,184322,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,late morning - noon
57796,2021-07-01,11:49:00,184323,CAMPAGNE,2,1.8,False,Thursday,3.6,late morning - noon
57797,2021-07-01,11:49:00,184323,COUPE,2,0.15,False,Thursday,0.3,late morning - noon
57798,2021-07-01,11:51:00,184324,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,late morning - noon
57799,2021-07-01,11:52:00,184325,BAGUETTE,1,0.9,False,Thursday,0.9,late morning - noon
57800,2021-07-01,11:53:00,184326,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,late morning - noon
57801,2021-07-01,11:56:00,184327,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,late morning - noon
57802,2021-07-01,11:57:00,184328,SANDWICH COMPLET,1,4.5,False,Thursday,4.5,late morning - noon
57803,2021-07-01,11:57:00,184329,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,late morning - noon
57804,2021-07-01,11:57:00,184329,BANETTE,1,1.05,False,Thursday,1.05,late morning - noon
57805,2021-07-01,11:58:00,184330,COUPE,1,0.15,False,Thursday,0.15,late morning - noon
57806,2021-07-01,11:58:00,184330,SPECIAL BREAD,1,2.4,False,Thursday,2.4,late morning - noon
57807,2021-07-01,12:00:00,184331,SANDWICH COMPLET,1,4.5,False,Thursday,4.5,late morning - noon
57808,2021-07-01,12:01:00,184332,CEREAL BAGUETTE,1,1.25,False,Thursday,1.25,late morning - noon
57809,2021-07-01,12:01:00,184332,COUPE,1,0.15,False,Thursday,0.15,late morning - noon
57810,2021-07-01,12:01:00,184332,SPECIAL BREAD,1,2.4,False,Thursday,2.4,late morning - noon
57811,2021-07-01,12:02:00,184333,FINANCIER X5,1,3.0,False,Thursday,3.0,late morning - noon
57812,2021-07-01,12:02:00,184333,COUPE,1,0.15,False,Thursday,0.15,late morning - noon
57813,2021-07-01,12:02:00,184333,CAMPAGNE,1,1.8,False,Thursday,1.8,late morning - noon
57814,2021-07-01,12:03:00,184334,BAGUETTE,1,0.9,False,Thursday,0.9,late morning - noon
57815,2021-07-01,12:03:00,184335,FORMULE SANDWICH,1,6.5,False,Thursday,6.5,late morning - noon
57816,2021-07-01,12:04:00,184336,FORMULE SANDWICH,1,6.5,False,Thursday,6.5,late morning - noon
57817,2021-07-01,12:05:00,184337,SUCETTE,2,0.3,False,Thursday,0.6,late morning - noon
57818,2021-07-01,12:05:00,184337,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,late morning - noon
57819,2021-07-01,12:06:00,184338,PAIN BANETTE,1,1.4,False,Thursday,1.4,late morning - noon
57820,2021-07-01,12:06:00,184339,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,late morning - noon
57821,2021-07-01,12:07:00,184340,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,late morning - noon
57822,2021-07-01,12:07:00,184341,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,late morning - noon
57823,2021-07-01,12:08:00,184342,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,late morning - noon
57824,2021-07-01,12:08:00,184342,FLAN,2,2.0,False,Thursday,4.0,late morning - noon
57825,2021-07-01,12:09:00,184343,FORMULE SANDWICH,1,6.5,False,Thursday,6.5,late morning - noon
57826,2021-07-01,12:09:00,184343,SANDWICH COMPLET,1,4.5,False,Thursday,4.5,late morning - noon
57827,2021-07-01,12:09:00,184343,CHAUSSON AUX POMMES,1,1.4,False,Thursday,1.4,late morning - noon
57828,2021-07-01,12:10:00,184344,BRIOCHE,1,5.0,False,Thursday,5.0,late morning - noon
57829,2021-07-01,12:10:00,184344,FINANCIER X5,1,3.0,False,Thursday,3.0,late morning - noon
57830,2021-07-01,12:11:00,184345,FORMULE SANDWICH,1,6.5,False,Thursday,6.5,late morning - noon
57831,2021-07-01,12:12:00,184346,FORMULE SANDWICH,2,6.5,False,Thursday,13.0,late morning - noon
57832,2021-07-01,12:13:00,184347,QUIM BREAD,1,1.0,False,Thursday,1.0,late morning - noon
57833,2021-07-01,12:13:00,184347,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,late morning - noon
57834,2021-07-01,12:14:00,184348,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,late morning - noon
57835,2021-07-01,12:15:00,184349,TRADITIONAL BAGUETTE,3,1.2,False,Thursday,3.5999999999999996,late morning - noon
57836,2021-07-01,12:15:00,184350,BAGUETTE,1,0.9,False,Thursday,0.9,late morning - noon
57837,2021-07-01,12:15:00,184350,DEMI BAGUETTE,1,0.45,False,Thursday,0.45,late morning - noon
57838,2021-07-01,12:16:00,184351,BANETTE,1,1.05,False,Thursday,1.05,late morning - noon
57839,2021-07-01,12:16:00,184351,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,late morning - noon
57840,2021-07-01,12:20:00,184352,BAGUETTE,1,0.9,False,Thursday,0.9,late morning - noon
57841,2021-07-01,12:20:00,184352,COUPE,1,0.15,False,Thursday,0.15,late morning - noon
57842,2021-07-01,12:20:00,184352,BOULE 400G,1,1.5,False,Thursday,1.5,late morning - noon
57843,2021-07-01,12:20:00,184352,BANETTE,2,1.05,False,Thursday,2.1,late morning - noon
57844,2021-07-01,12:21:00,184353,COUPE,1,0.15,False,Thursday,0.15,late morning - noon
57845,2021-07-01,12:21:00,184353,SPECIAL BREAD,1,2.4,False,Thursday,2.4,late morning - noon
57846,2021-07-01,12:22:00,184354,SANDWICH COMPLET,1,4.5,False,Thursday,4.5,late morning - noon
57847,2021-07-01,12:23:00,184355,BANETTE,1,1.05,False,Thursday,1.05,late morning - noon
57848,2021-07-01,12:23:00,184355,TARTELETTE,1,2.0,False,Thursday,2.0,late morning - noon
57849,2021-07-01,12:23:00,184356,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,late morning - noon
57850,2021-07-01,12:26:00,184357,MOISSON,1,2.0,False,Thursday,2.0,late morning - noon
57851,2021-07-01,12:26:00,184357,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,late morning - noon
57852,2021-07-01,12:28:00,184358,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,late morning - noon
57853,2021-07-01,12:28:00,184359,SEIGLE,1,1.8,False,Thursday,1.8,late morning - noon
57854,2021-07-01,12:29:00,184360,COUPE,1,0.15,False,Thursday,0.15,late morning - noon
57855,2021-07-01,12:29:00,184360,BOULE 400G,1,1.5,False,Thursday,1.5,late morning - noon
57856,2021-07-01,12:29:00,184360,FINANCIER X5,1,3.0,False,Thursday,3.0,late morning - noon
57857,2021-07-01,12:32:00,184361,BANETTE,1,1.05,False,Thursday,1.05,late morning - noon
57858,2021-07-01,12:32:00,184362,MOISSON,1,2.0,False,Thursday,2.0,late morning - noon
57859,2021-07-01,12:32:00,184362,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,late morning - noon
57860,2021-07-01,12:33:00,184363,SANDWICH COMPLET,1,4.5,False,Thursday,4.5,late morning - noon
57861,2021-07-01,12:42:00,184364,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,late morning - noon
57862,2021-07-01,12:44:00,184365,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,late morning - noon
57863,2021-07-01,12:47:00,184366,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,late morning - noon
57864,2021-07-01,12:48:00,184367,SANDWICH COMPLET,1,4.5,False,Thursday,4.5,late morning - noon
57865,2021-07-01,12:48:00,184368,CHAUSSON AUX POMMES,1,1.4,False,Thursday,1.4,late morning - noon
57866,2021-07-01,12:49:00,184369,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,late morning - noon
57867,2021-07-01,12:49:00,184370,BAGUETTE,1,0.9,False,Thursday,0.9,late morning - noon
57868,2021-07-01,12:58:00,184371,FORMULE SANDWICH,1,6.5,False,Thursday,6.5,late morning - noon
57869,2021-07-01,12:58:00,184371,DIVERS CONFISERIE,1,3.0,False,Thursday,3.0,late morning - noon
57870,2021-07-01,12:59:00,184372,CEREAL BAGUETTE,5,1.25,False,Thursday,6.25,late morning - noon
57871,2021-07-01,13:00:00,184373,COUPE,1,0.15,False,Thursday,0.15,noon - afternoon
57872,2021-07-01,13:00:00,184373,COMPLET,1,1.5,False,Thursday,1.5,noon - afternoon
57873,2021-07-01,13:00:00,184373,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,noon - afternoon
57874,2021-07-01,13:03:00,184374,BOISSON 33CL,2,1.5,False,Thursday,3.0,noon - afternoon
57875,2021-07-01,13:18:00,184375,PAIN,1,1.15,False,Thursday,1.15,noon - afternoon
57876,2021-07-01,13:24:00,184376,CEREAL BAGUETTE,1,1.25,False,Thursday,1.25,noon - afternoon
57877,2021-07-01,13:26:00,184377,FORMULE SANDWICH,1,6.5,False,Thursday,6.5,noon - afternoon
57878,2021-07-01,13:29:00,184378,TRIANGLES,1,2.5,False,Thursday,2.5,noon - afternoon
57879,2021-07-01,13:32:00,184379,TRADITIONAL BAGUETTE,3,1.2,False,Thursday,3.5999999999999996,noon - afternoon
57880,2021-07-01,16:05:00,184380,BAGUETTE,1,0.9,False,Thursday,0.9,early evening
57881,2021-07-01,16:07:00,184381,CHAUSSON AUX POMMES,1,1.4,False,Thursday,1.4,early evening
57882,2021-07-01,16:07:00,184381,PAIN CHOCO AMANDES,1,1.5,False,Thursday,1.5,early evening
57883,2021-07-01,16:08:00,184382,GRAND FAR BRETON,1,7.0,False,Thursday,7.0,early evening
57884,2021-07-01,16:08:00,184382,TRADITIONAL BAGUETTE,3,1.2,False,Thursday,3.5999999999999996,early evening
57885,2021-07-01,16:32:00,184383,TRIANGLES,1,2.5,False,Thursday,2.5,early evening
57886,2021-07-01,16:32:00,184383,NANTAIS,1,2.5,False,Thursday,2.5,early evening
57887,2021-07-01,16:36:00,184384,BAGUETTE,1,0.9,False,Thursday,0.9,early evening
57888,2021-07-01,16:41:00,184385,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,early evening
57889,2021-07-01,17:02:00,184386,COUPE,1,0.15,False,Thursday,0.15,early evening
57890,2021-07-01,17:02:00,184386,MOISSON,1,2.0,False,Thursday,2.0,early evening
57891,2021-07-01,17:07:00,184387,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,early evening
57892,2021-07-01,17:12:00,184388,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,early evening
57893,2021-07-01,17:20:00,184389,SUCETTE,7,0.3,False,Thursday,2.1,early evening
57894,2021-07-01,17:20:00,184389,GRANDE SUCETTE,2,0.6,False,Thursday,1.2,early evening
57895,2021-07-01,17:21:00,184390,SUCETTE,7,0.3,False,Thursday,2.1,early evening
57896,2021-07-01,17:26:00,184391,CAMPAGNE,1,1.8,False,Thursday,1.8,early evening
57897,2021-07-01,17:26:00,184391,COUPE,1,0.15,False,Thursday,0.15,early evening
57898,2021-07-01,17:34:00,184392,TRADITIONAL BAGUETTE,5,1.2,False,Thursday,6.0,early evening
57899,2021-07-01,17:35:00,184393,TARTELETTE,1,2.0,False,Thursday,2.0,early evening
57900,2021-07-01,17:37:00,184394,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,early evening
57901,2021-07-01,17:49:00,184395,COUPE,1,0.15,False,Thursday,0.15,early evening
57902,2021-07-01,17:49:00,184395,BOULE 200G,1,1.1,False,Thursday,1.1,early evening
57903,2021-07-01,17:50:00,184396,GRANDE SUCETTE,6,0.6,False,Thursday,3.5999999999999996,early evening
57904,2021-07-01,17:50:00,184396,SUCETTE,3,0.3,False,Thursday,0.8999999999999999,early evening
57905,2021-07-01,17:51:00,184397,GRANDE SUCETTE,5,0.6,False,Thursday,3.0,early evening
57906,2021-07-01,17:51:00,184397,SUCETTE,4,0.3,False,Thursday,1.2,early evening
57907,2021-07-01,17:51:00,184398,CAMPAGNE,1,1.8,False,Thursday,1.8,early evening
57908,2021-07-01,17:51:00,184398,COUPE,1,0.15,False,Thursday,0.15,early evening
57909,2021-07-01,17:53:00,184399,SUCETTE,17,0.3,False,Thursday,5.1,early evening
57910,2021-07-01,17:53:00,184400,TRADITIONAL BAGUETTE,2,1.2,False,Thursday,2.4,early evening
57911,2021-07-01,17:53:00,184400,GRAND FAR BRETON,1,7.0,False,Thursday,7.0,early evening
57912,2021-07-01,17:54:00,184401,SUCETTE,18,0.3,False,Thursday,5.3999999999999995,early evening
57913,2021-07-01,17:55:00,184402,NANTAIS,2,2.5,False,Thursday,5.0,early evening
57914,2021-07-01,17:55:00,184402,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,early evening
57915,2021-07-01,17:55:00,184402,GRAND FAR BRETON,1,7.0,False,Thursday,7.0,early evening
57916,2021-07-01,17:56:00,184403,SUCETTE,2,0.3,False,Thursday,0.6,early evening
57917,2021-07-01,17:57:00,184404,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,early evening
57918,2021-07-01,17:58:00,184405,TRADITIONAL BAGUETTE,4,1.2,False,Thursday,4.8,early evening
57919,2021-07-01,18:03:00,184406,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,early evening
57920,2021-07-01,18:06:00,184407,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,early evening
57921,2021-07-01,18:07:00,184408,BANETTINE,1,0.6,False,Thursday,0.6,early evening
57922,2021-07-01,18:08:00,184409,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,early evening
57923,2021-07-01,18:24:00,184410,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,early evening
57924,2021-07-01,18:31:00,184411,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,early evening
57925,2021-07-01,18:32:00,184412,TRADITIONAL BAGUETTE,1,1.2,184413.0,Thursday,1.2,early evening
57926,2021-07-01,18:33:00,184413,TRADITIONAL BAGUETTE,-1,1.2,True,Thursday,-1.2,early evening
57927,2021-07-01,18:41:00,184414,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,early evening
57928,2021-07-01,18:41:00,184415,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,early evening
57929,2021-07-01,18:42:00,184416,TRADITIONAL BAGUETTE,3,1.2,False,Thursday,3.5999999999999996,early evening
57930,2021-07-01,19:01:00,184417,TRADITIONAL BAGUETTE,1,1.2,False,Thursday,1.2,Evening
57931,2021-07-01,19:02:00,184418,COUPE,1,0.15,False,Thursday,0.15,Evening
57932,2021-07-01,19:02:00,184418,CAMPAGNE,1,1.8,False,Thursday,1.8,Evening
57933,2021-07-01,19:04:00,184419,BANETTINE,1,0.6,False,Thursday,0.6,Evening
57934,2021-07-02,07:30:00,184420,TRADITIONAL BAGUETTE,1,1.2,False,Friday,1.2,morning
57935,2021-07-02,07:30:00,184421,BANETTE,2,1.05,False,Friday,2.1,morning
57936,2021-07-02,07:36:00,184422,BOULE 200G,1,1.1,False,Friday,1.1,morning
57937,2021-07-02,07:36:00,184422,CROISSANT,2,1.1,False,Friday,2.2,morning
57938,2021-07-02,07:36:00,184422,COUPE,1,0.15,False,Friday,0.15,morning
57939,2021-07-02,07:44:00,184423,PAIN AU CHOCOLAT,5,1.2,False,Friday,6.0,morning
57940,2021-07-02,07:44:00,184423,CROISSANT,5,1.1,False,Friday,5.5,morning
57941,2021-07-02,07:48:00,184424,SUCETTE,1,0.3,False,Friday,0.3,morning
57942,2021-07-02,07:48:00,184424,PAIN AU CHOCOLAT,1,1.2,False,Friday,1.2,morning
57943,2021-07-02,07:48:00,184425,TRADITIONAL BAGUETTE,1,1.2,False,Friday,1.2,morning
57944,2021-07-02,07:48:00,184425,FICELLE,1,0.6,False,Friday,0.6,morning
57945,2021-07-02,07:48:00,184425,BANETTE,1,1.05,False,Friday,1.05,morning
57946,2021-07-02,07:49:00,184426,CROISSANT,2,1.1,False,Friday,2.2,morning
57947,2021-07-02,07:49:00,184426,COMPLET,1,1.5,False,Friday,1.5,morning
57948,2021-07-02,07:49:00,184426,PAIN AU CHOCOLAT,2,1.2,False,Friday,2.4,morning
57949,2021-07-02,07:49:00,184426,CEREAL BAGUETTE,1,1.25,False,Friday,1.25,morning
57950,2021-07-02,07:55:00,184427,CROISSANT,1,1.1,False,Friday,1.1,morning
